r_movieid,avg(rating),sum(rating),avg(relevance),sum(relevance)
4142,2.364300626304802,1277460.0,0.10315580673759188,55736.32025000174
4143,2.1723122238586154,1663800.0,0.09990070921986792,76515.15200000748
4144,4.041961756373937,12875556.0,0.14858178191469074,473303.1059993537
4146,2.9407894736842106,1764756.0,0.08403169326245025,50427.08300002334
4147,3.370503597122302,528468.0,0.10276085992906983,16112.080749998717
4148,3.2158277343319748,32933652.0,0.12104210992894686,1239605.804498657
4149,2.813571097730431,6852036.0,0.09666954787224964,235424.37674977892
4151,3.567934782608696,1481064.0,0.08812788120568167,36582.236000003286
4152,3.3984375,736020.0,0.12255363475177247,26542.175999999876
4153,2.7424768518518516,2672796.0,0.08143971631203227,79370.49599997615
4154,2.9585492227979273,1288176.0,0.08810793439716613,38362.89950000131
4155,3.038846380223661,5823864.0,0.08313874113484251,159333.0695001739
4156,2.3934426229508197,164688.0,0.06842309397163054,4708.056249999954
4157,3.1176470588235294,239136.0,0.09678413120567433,7423.730000000044
4158,2.2614345114345116,2453964.0,0.10457424645393545,113477.27950003771
4159,2.738235294117647,4725756.0,0.10594414893622621,182842.65000009665
4160,3.643081761006289,1306788.0,0.09961458333334341,35732.149500003616
4161,3.0209150326797385,15640848.0,0.11223869680825742,581118.097498689
4162,2.3578680203045685,523956.0,0.09174623226950257,20387.480749999784
4164,2.9696356275303644,827388.0,0.14378878546099955,40061.85625000185
4165,3.2847222222222223,266772.0,0.09568151595744659,7770.869999999983
4166,3.5793388429752064,2442684.0,0.1276923758864962,87142.38499998047
4167,2.9692073170731708,5492796.0,0.11759086879427733,217533.6999999095
4168,2.986631016042781,1889964.0,0.08768882978724364,55490.193000006075
4169,3.2350993377483444,1102056.0,0.0874492464539013,29790.110500000203
4173,3.217391304347826,166944.0,0.14182003546099947,7358.758000000341
4174,3.6968325791855206,2764728.0,0.12792841312053818,95673.05474997817
4175,3.5225409836065573,969516.0,0.08730984042553504,24030.462000000858
4176,3.504854368932039,407208.0,0.09614494680850942,11170.504499999859
4177,3.064516129032258,535800.0,0.08158909574467878,14265.037499999637
4178,3.781318681318681,3881448.0,0.12672362588646946,130079.26749994318
4179,3.9010695187165774,822876.0,0.11491821808509671,24240.38924999796
4180,2.626984126984127,186684.0,0.10591156914893507,7526.499749999922
4181,3.186695278969957,837540.0,0.12922938829786493,33964.58474999805
4182,2.661764705882353,204168.0,0.0800609485815628,6140.995000000194
4183,3.8198529411764706,1171992.0,0.10071498226950897,30900.968000001663
4184,3.767684887459807,2643468.0,0.1257599734042338,88235.2094999849
4185,3.4095238095238094,403824.0,0.08611923758865073,10199.962499999792
4186,3.6294416243654823,1613040.0,0.12062389184393314,53609.117499982895
4187,3.93,3546432.0,0.16076108156021163,145070.79999993497
4188,3.537709497206704,1428612.0,0.12361857269500723,49920.1464999886
4189,3.2785087719298245,843180.0,0.12478546099292676,32092.824000004875
4190,3.893738140417457,2314656.0,0.14548337765960898,86483.46675002051
4191,3.601123595505618,2892192.0,0.14714117907802166,118174.378000006
4192,2.9444444444444446,239136.0,0.12744592198581625,10350.648000000054
4193,2.9451219512195124,272412.0,0.09250554078014522,8556.392500000313
4194,3.8607843137254902,1110516.0,0.0991117021276608,28508.49000000035
4195,3.4535123966942147,1885452.0,0.12371498226948176,67542.4419999881
4196,2.6544117647058822,203604.0,0.0934474734042611,7167.795000000443
4197,3.6648351648351647,752376.0,0.09597495567375479,19703.274499999163
4198,2.7309027777777777,887172.0,0.12284530141843628,39908.01599999888
4199,2.585227272727273,513240.0,0.07312367021276261,14517.095999999337
4200,2.4079754601226995,1770960.0,0.09495589539009383,69835.88300001685
4201,3.0778443113772456,579792.0,0.09044082446807299,17036.880749997716
4203,2.669207317073171,1975128.0,0.10199844858153795,75475.58799998347
4204,2.258992805755396,354192.0,0.12483222517730697,19572.694250000313
4205,3.2042918454935623,4210824.0,0.09170545212761419,120511.96874994035
4206,3.1148325358851676,734328.0,0.102576906028379,24182.710750002407
4207,2.7119071644803228,3031500.0,0.1005403368794316,112388.81449999886
4208,3.293103448275862,323172.0,0.08248891843971483,8095.132499999854
4209,2.763358778625954,408336.0,0.1276852836879376,18867.798999999162
4210,3.5815868263473054,8096220.0,0.1431176861703359,323519.2470002784
4211,3.796137339055794,4988580.0,0.16757203014165764,220209.75624975516
4212,3.548780487804878,2461860.0,0.12055097517726245,83628.6224999705
4213,2.4851752021563343,1040016.0,0.10945678191490626,45806.34975000529
4214,3.1654332408263954,11579484.0,0.12515580673777585,457832.9572506848
4215,2.2266401590457257,2526720.0,0.09862256205672161,111913.72749998186
4216,3.7708333333333335,1837512.0,0.14064694148936666,68536.69200000241
4217,3.8344262295081966,1319196.0,0.13821143617020953,47550.262499998884
4218,3.636042402826855,3482136.0,0.15078346631203388,144401.1037499781
4219,3.0845665961945032,1645752.0,0.07737101063830999,41280.838500006466
4220,3.527121609798775,4547532.0,0.12231493794328441,157701.13875002836
4221,2.843570057581574,1671132.0,0.10805008865251199,63499.74050001747
4222,2.411290322580645,843180.0,0.09354210992908818,32709.805000003555
4223,3.713,37694376.0,0.14905474290666626,1513203.7499884758
4224,2.6211372064276883,2391924.0,0.09295944148932474,84830.32424996627
4225,3.738885595732069,7114860.0,0.14926307624111407,284038.08124996064
4226,4.1499575191163975,192840060.0,0.21931870567597564,10191292.84260301
4227,3.168711656441718,582612.0,0.08942065602836233,16441.23949999881
4228,3.0178777393310265,5902824.0,0.09740979609928431,190528.88549998734
4229,2.4290060851926976,1350780.0,0.0957351507091991,53238.700249988455
4231,3.1024590163934427,3842532.0,0.08517420212764654,105491.99699998385
4232,2.721161191749427,16071744.0,0.10170434397191619,600687.0100016831
4233,2.4409566517189836,1842024.0,0.10411591312058249,78569.19975001141
4234,2.9769129287598943,5090664.0,0.12317664007091869,210637.96699999436
4235,3.9949534773695,28574496.0,0.1761883865243401,1260213.5104965481
4236,3.4375,496320.0,0.09573005319148331,13821.887999999126
4237,3.720754716981132,1112208.0,0.07522140957445408,22485.183749995816
4238,3.2486033519553073,11806776.0,0.10529521276606754,382686.60600040015
4239,3.735930735930736,37965096.0,0.14358909574472536,1459174.2165004523
4240,2.7971360381861574,1322016.0,0.10130053191485552,47877.872999982
4241,1.71953125,1241364.0,0.10070545212769101,72701.2800000227
4242,3.0522388059701493,692028.0,0.0863273492907842,19572.82725000092
4243,3.472826086956522,360396.0,0.114857712765954,11919.473999999642
4244,3.2384615384615385,237444.0,0.06596852836879481,4836.8125000000355
4245,3.5328947368421053,302868.0,0.10150443262411502,8701.772000000132
4246,3.386938667373162,57681408.0,0.11363608155975582,1935284.2869910102
4247,2.6438724548597774,7762896.0,0.09131028368766128,268103.79399917205
4248,2.5292857142857144,3994248.0,0.09614117907799424,151826.1499999685
4249,2.3375,210936.0,0.0947531028368837,8550.520000000386
4250,2.996774193548387,523956.0,0.11963940602837676,20917.753750001393
4251,3.5836363636363635,3334932.0,0.1433854166666629,133434.4687499965
4252,3.4038461538461537,499140.0,0.11420101950355377,16746.437500001124
4253,3.095744680851064,164124.0,0.07472185283687892,3961.453749999973
4254,2.2005649717514126,4393560.0,0.09825376773044694,196169.54249990114
4255,2.1406159209761766,4155552.0,0.10111613475171564,196295.53899988855
4256,3.0833333333333335,792984.0,0.12160815602834323,31275.671999993425
4259,3.3333333333333335,1049040.0,0.09737078900708654,30643.755749998218
4261,3.63,204732.0,0.14271609042552905,8049.187499999838
4262,3.9373825503355704,66176376.0,0.19406183510758643,3261636.0750202266
4263,3.8889802631578947,2667156.0,0.1389785017730592,95314.79200000656
4265,2.2959604286892,3141480.0,0.10811037234043801,147923.53050001708
4266,2.663568773234201,808212.0,0.10824335106383243,32844.4965000008
4267,2.841733870967742,3179832.0,0.09461746453903454,105874.67200003071
4268,2.046511627906977,496320.0,0.09525731382979392,23101.80375000162
4270,2.9644052044609666,35979816.0,0.1287477836866334,1562647.8999841018
4271,3.727272727272727,416232.0,0.09393661347517109,10490.089499999305
4272,3.6013986013986012,580920.0,0.11713386524822228,18894.160999999247
4273,3.574404761904762,1354728.0,0.10267575354611978,38914.932000007764
4274,3.418965517241379,2236824.0,0.11929942375885687,78050.45499999452
4275,2.8935108153078204,3923184.0,0.140123670212654,189987.51899984822
4276,3.5836849507735584,2874144.0,0.11583311170217976,92899.08225004179
4277,3.1958456973293767,1214856.0,0.08570079787234888,32577.958500003213
4278,3.7841666666666667,2561124.0,0.1276589095744622,86399.54999999602
4279,3.435483870967742,961056.0,0.1256644503545975,35153.875999996526
4280,3.531587057010786,10341504.0,0.1441411790785551,422086.88500158396
4281,2.926470588235294,224472.0,0.16156582446807763,12392.744999999426
4282,3.278497409326425,1427484.0,0.12297916666666994,53546.113000001424
4283,3.7389558232931726,1050168.0,0.11439206560283435,32129.52824999929
4284,2.9310344827586206,479400.0,0.08105961879432685,13258.1112500001
4285,3.1880239520958082,3002736.0,0.08269525709217973,77889.00874998224
4286,3.2663551401869158,394236.0,0.11739804964538224,14169.474999999054
4287,3.0625,442176.0,0.10369259751773195,14971.55200000021
4288,2.925675675675676,244212.0,0.0900354609929045,7515.439999999725
4289,3.2672413793103448,427512.0,0.10788386524822478,14116.387999999717
4290,2.8398791540785497,1060320.0,0.08241555851064532,30771.33225000262
4291,3.2942057942057943,7439160.0,0.10138807624125695,228960.23150027596
4292,3.6813725490196076,4659204.0,0.150980496453966,191083.33200008262
4293,2.9358974358974357,1937340.0,0.09571232269497817,63158.6474999622
4294,3.5416666666666665,1342320.0,0.10769370567374974,40816.77599999654
4295,2.6470588235294117,152280.0,0.11232070035460648,6461.585249999802
4296,3.1860226104830422,3496800.0,0.11108820921985386,121924.1974999953
4297,3.7636887608069163,1473168.0,0.12214649822695889,47810.09375000334
4298,4.042777777777777,4104228.0,0.17497052304964822,177630.07500000286
4299,3.330984110712455,29322360.0,0.10981781914952246,966716.598005161
4300,3.5224719101123596,707256.0,0.11042043439716591,22170.65650000056
4301,3.3533333333333335,283692.0,0.0894131205673746,7564.349999999891
4302,3.146153846153846,230676.0,0.06446121453900731,4726.296250000017
4303,3.305084745762712,219960.0,0.09785283687943112,6512.3019999999005
4304,3.6716494845360823,4017372.0,0.10781937056744854,117971.6425000795
4305,2.694877505567929,2729760.0,0.08512389184393107,86225.73549995892
4306,3.7548282627709617,179172084.0,0.17629543439706616,8412427.458745373
4307,2.9591836734693877,163560.0,0.08054166666666887,4451.6990000001215
4308,3.5290399606713954,56682000.0,0.132577792554989,2129410.412278871
4310,2.833935833709896,35371260.0,0.12503656915003594,1560621.4312637264
4312,3.8716666666666666,1310172.0,0.10164383865247309,34396.274999996895
4313,3.0179856115107913,946392.0,0.09836945921985574,30847.08849999924
4314,3.3275862068965516,217704.0,0.10173714539007171,6656.051000000051
4316,2.863970588235294,878712.0,0.09203280141843119,28237.135999997383
4317,2.733055265901981,2956488.0,0.08217841312058424,88896.66275001825
4318,3.2287798408488064,2746116.0,0.10662322695039066,90684.33400003066
4319,3.1484375,227292.0,0.061152925531916855,4414.752000000141
4320,2.900943396226415,346860.0,0.09011901595744501,10775.350499999784
4321,3.3131096659769437,25285812.0,0.11774046985772778,898600.9174967316
4322,3.7483946293053125,7242888.0,0.17083333333357914,330095.10000047495
4323,3.5264423076923075,827388.0,0.09958266843970523,23364.4839999974
4324,3.158333333333333,213756.0,0.11782668439716185,7974.509999999914
4325,4.032448377581121,1541976.0,0.10174933510639489,38908.131750004555
4326,3.851320754716981,17268552.0,0.17170390070922192,769885.9500000093
4327,3.9110056001947893,18118500.0,0.17433798758854346,807654.897749495
4328,2.9195804195804196,470940.0,0.08160904255319272,13163.865000000198
4329,3.8654259126700072,6091200.0,0.1549408244680902,244158.23025000806
4330,3.7464788732394365,600096.0,0.12600000000000114,20182.17600000018
4331,3.076036866359447,752940.0,0.09824224290779601,24047.343249998677
4332,3.383977900552486,1381800.0,0.11654565602839227,47589.787000009586
4333,2.9404444444444446,7462848.0,0.10308998226944606,261642.3749998541
4334,3.920143884892086,3073236.0,0.11222562056740366,87980.39750002178
4335,3.1443298969072164,344040.0,0.09349601063829281,10229.959499999446
4336,3.5498046875,2050140.0,0.14875753546098475,85912.83199999528
4337,3.712328767123288,1834128.0,0.1523049645389765,75248.39999998487
4338,3.887045813586098,2775444.0,0.13234751773053668,94499.30400002873
4339,3.5957943925233646,2603988.0,0.1535946365248783,111229.54950004026
4340,2.18918257464513,5044980.0,0.1002703900708928,231073.51499993276
4341,2.553164556962025,1137588.0,0.08298249113474199,36973.67874999564
4342,3.5670103092783507,780576.0,0.0964503546099223,21106.423999998515
4343,2.9032654494382024,18653736.0,0.1227258421982376,788524.33599779
4344,3.0712690213597655,24815436.0,0.1239838209221349,1001772.4112512047
4345,3.439524838012959,3592680.0,0.11132956560287863,116286.8485000436
4347,3.751152073732719,918192.0,0.09288918439717507,22737.043000002926
4349,3.674401740391588,5715576.0,0.14555274822676545,226409.0464997124
4350,3.7566844919786098,1584840.0,0.13547517730498174,57153.184000007255
4351,3.353953147877013,15503796.0,0.1179046985814222,545019.6569993617
4352,3.121287128712871,711204.0,0.08045789007092367,18332.813000000384
4353,3.1671779141104293,1164660.0,0.11574490248227792,42562.6415000031
4354,2.9980842911877397,1765320.0,0.1007792553191824,59340.438000019705
4355,2.876847290640394,1317504.0,0.09677149822697434,44318.249500010985
4356,3.6970426409903716,6063564.0,0.1218402039006218,199831.58049985662
4357,3.648014440433213,3419532.0,0.12259020390077306,114912.13425005984
4359,3.713070115724983,6152676.0,0.17075886524819417,282952.9039999457
4360,3.381165919282511,850512.0,0.1334660904255314,33572.59424999987
4361,3.6362038664323375,32673648.0,0.11646010638324826,1046469.522002422
4362,2.888888888888889,146640.0,0.08436569148935848,4282.402499999836
4363,3.1451612903225805,219960.0,0.13362389184397458,9345.120500000206
4366,3.3105882352941176,14283864.0,0.10585815602834611,456735.59999990213
4367,2.764912850492584,28808556.0,0.12666555851049707,1319771.0137485284
4368,2.3834482758620688,5847552.0,0.10382801418440078,254731.65000000887
4369,2.9372215891432716,31982184.0,0.11589007092150481,1261878.7719947626
4370,3.2765728239011778,51462744.0,0.15260039893711197,2396783.3730147914
4371,2.919753086419753,1067088.0,0.10924889184395084,39927.410999992404
4372,3.10625,4484928.0,0.09974689716300339,144018.55999983082
4373,2.5454545454545454,1484448.0,0.07599357269503053,44317.627749997126
4375,3.232142857142857,204168.0,0.08004964539007202,5056.576000000069
4376,3.664285714285714,289332.0,0.07185704787234169,5673.8325000001005
4378,3.6050724637681157,11223600.0,0.13041555851101258,406020.1500011653
4380,3.8128128128128127,4296552.0,0.14531139184397487,163747.33875000366
4381,3.748567335243553,2951412.0,0.1154676418440068,90912.7550000277
4383,3.4865125240847785,4082232.0,0.13759862588644736,161109.2774999093
4384,3.6008771929824563,463044.0,0.10240846631204989,13168.90949999912
4386,2.582723577235772,7166748.0,0.11068240248231284,307130.38500012027
4387,3.2456456456456455,6095712.0,0.10022406914899683,188232.82875011393
4388,2.3855534709193247,12908268.0,0.10806892730485329,584762.694749398
4389,3.366915422885572,1526748.0,0.11702881205673442,53067.41699999856
4390,2.5939153439153437,1106004.0,0.11055186170215066,47137.545000009806
4391,3.5805369127516777,601788.0,0.11181693262410573,18793.295499998698
4392,3.405940594059406,1552128.0,0.08713652482269177,39709.15999999851
4393,3.6654411764705883,1124616.0,0.15337411347517693,47057.63199999988
4394,2.716867469879518,763092.0,0.0929490248226935,26106.778499999567
4395,3.806060606060606,708384.0,0.12162078900707977,22636.06124999769
4396,2.912639405204461,5302728.0,0.11629632092188456,211728.15149981566
4397,2.282758620689655,1493472.0,0.0966471631205334,63230.43999997777
4398,1.8690987124463518,491244.0,0.10441578014185683,27442.97300000338
4399,3.5391061452513966,714588.0,0.11476396276597416,23172.221250003375
4400,2.9262295081967213,201348.0,0.1400203900709233,9634.52300000009
4401,3.4285714285714284,974592.0,0.12963275709219757,36848.88899999971
4402,2.5208333333333335,204732.0,0.09457867907801212,7681.301999999832
4403,3.356012658227848,1196244.0,0.10442398049644384,37221.71899999642
4404,3.8207831325301207,1430868.0,0.15801307624111305,59175.26499999187
4405,3.803514376996805,1342884.0,0.109474069148946,38651.35275000347
4406,3.9608040201005026,8890896.0,0.17675820035474687,396772.66750030743
4407,3.7316421895861147,3152760.0,0.1845268173759651,155901.5412500664
4408,3.0555555555555554,527340.0,0.08358000886523201,14424.572249997202
4409,3.082172701949861,1248132.0,0.10374645390070192,42012.33399999704
4410,3.5682656826568264,3272328.0,0.101593528368786,93167.76749999236
4411,3.4694148936170213,1471476.0,0.10908754432627005,46267.08200001226
4412,1.9895104895104896,320916.0,0.11617065602837923,18738.791500001684
4413,2.2653061224489797,125208.0,0.09619082446808498,5316.659249999993
4414,3.2954545454545454,899580.0,0.11719703014187154,31991.976500007524
4415,2.9642082429501087,1541412.0,0.09773714539009426,50824.09750001213
4416,3.446308724832215,579228.0,0.13040669326241477,21917.713750000577
4417,2.8983739837398375,402132.0,0.12168062943262199,16882.457249999705
4418,2.8333333333333335,201348.0,0.08795766843971556,6250.623749999946
4419,3.8062130177514795,1451172.0,0.09990425531917159,38089.89600000864
4420,3.3484848484848486,747864.0,0.12272429078013568,27409.73399999862
4422,3.9974358974358974,3517104.0,0.15303967198579566,134650.42499998244
4423,3.7576923076923077,551028.0,0.13974623226950583,20492.387500000335
4424,3.896584440227704,4632696.0,0.10660261524819767,126741.12849996518
4425,1.6893939393939394,377316.0,0.12720766843970735,28411.069499997997
4426,3.86070110701107,2360340.0,0.13660726950360835,83518.40600003806
4427,4.033846153846154,7394040.0,0.16061391843979878,294405.31250015117
4428,3.6179245283018866,1297764.0,0.12490381205676143,44803.49700000855
4429,3.6,1725840.0,0.10552260638296672,50587.53749999424
4430,2.553763440860215,267900.0,0.07294658687942739,7652.388749999451
4431,3.372340425531915,178788.0,0.08689295212766085,4606.716750000068
4432,4.049288061336254,4170216.0,0.15361901595743713,158206.69424999002
4433,3.7351598173515983,922704.0,0.09318240248228929,23019.035250004887
4434,3.28125,414540.0,0.12274999999999908,15507.743999999884
4435,3.44,194016.0,0.1405343528368728,7926.137499999625
4436,3.3950276243093924,693156.0,0.10532823581559714,21504.655249998836
4437,3.6563731931668855,6277320.0,0.12703789893616507,218100.69749999116
4438,3.7381443298969073,2045064.0,0.11229011524819531,61431.67624998269
4439,3.6737704918032787,1263924.0,0.11890004432625549,40906.37125000494
4440,3.603883495145631,2093568.0,0.12322384751771177,71583.19749998912
4441,3.2582781456953644,1109952.0,0.08919570035461229,30385.0505000008
4442,3.142857142857143,1067088.0,0.0844802748226728,28683.418749992452
4443,3.3837890625,3908520.0,0.12959242021268869,149688.57599991074
4444,3.7004310344827585,2905164.0,0.11986768617023243,94106.68200001544
4445,2.388888888888889,291024.0,0.12136148049644653,14784.740999999101
4446,3.086248924577,24278508.0,0.1411267730484948,1110198.0339909487
4447,3.1577326186094887,44520468.0,0.10638364361532762,1499889.3742261215
4448,3.462274527056753,17754156.0,0.12368705673772565,634253.3740007025
4450,3.433333333333333,3485520.0,0.13175576241142822,133758.45000008194
4451,3.484042553191489,369420.0,0.12489694148935561,13243.072499999354
4452,3.2361530715005036,3624828.0,0.12716134751763083,142433.93399988837
4453,3.0833333333333335,521700.0,0.08353014184397654,14133.30000000083
4454,3.8423076923076924,1126872.0,0.15559663120569062,45633.380000004945
4458,3.8259668508287294,781140.0,0.10502127659573716,21441.983999998465
4459,3.4177215189873418,304560.0,0.12112544326241037,10793.730499999912
4462,2.480836236933798,803136.0,0.06882225177304126,22280.240499997282
4463,2.753968253968254,391416.0,0.14274977836879768,20288.740500000476
4464,3.4386602098466503,4805844.0,0.12139007092198024,169653.79199999222
4465,3.7158403869407497,6932688.0,0.15883532801409384,296340.97749983106
4466,2.8278443113772456,2130792.0,0.0991281028368491,74693.42199997714
4467,3.6050308914386586,13821948.0,0.1454064716312087,557498.8815000117
4468,3.556451612903226,746172.0,0.13104565602835389,27494.426999996875
4469,3.1796875,229548.0,0.12784663120567932,9229.504000000401
4470,3.7,1085136.0,0.12090691489359122,35459.579999992435
4471,1.982185273159145,941316.0,0.09010571808509915,42790.12424999657
4472,2.4819277108433737,232368.0,0.10441533687942757,9775.781499999526
4473,3.2435064935064934,1126872.0,0.11390093085108345,39571.91700000682
4474,3.168060836501901,4699248.0,0.09510195035465537,141066.6250000674
4475,3.4972222222222222,710076.0,0.11652149822694093,23658.524999998084
4476,3.005698005698006,1190040.0,0.0712553191489272,28211.975999996448
4477,2.441875,2203548.0,0.09681715425536465,87367.80000004105
4478,3.348265895953757,3920364.0,0.11899179964538005,139323.21449998827
4479,3.611607142857143,1368828.0,0.1474703014184214,55892.42399999306
4480,2.801190476190476,2654184.0,0.10082867907801059,95537.1899999966
4481,3.1554054054054053,263388.0,0.1085879875886508,9064.05649999986
4482,2.768867924528302,993204.0,0.11946808510635924,42853.67999999149
4483,2.091168091168091,1655904.0,0.11248160460999569,89069.23350005275
4484,3.657446808510638,969516.0,0.1554341755319164,41202.4912500004
4485,2.375,707256.0,0.09021586879432279,26865.563999998973
4486,3.3568904593639575,1071600.0,0.11398781028366509,36387.6447499927
4487,2.809927874416631,7470744.0,0.11418284574467848,303577.4752499937
4488,3.345524542829644,3920928.0,0.12219769503543101,143214.72099996486
4489,3.5151353276353277,22267848.0,0.12176950354599786,771391.2959993575
4490,2.6557971014492754,413412.0,0.08143195921984744,12676.024499998332
4491,2.991228070175439,192324.0,0.17221764184397426,11072.905500000168
4492,2.7739884393063585,2706636.0,0.099697473404224,97276.81874996943
4493,2.2905759162303663,987000.0,0.08228834219858377,35457.71750000095
4494,2.005514705882353,615324.0,0.0872856826241175,26780.644000001234
4495,3.664461247637051,2186628.0,0.11139317375882124,66469.64349997374
4496,3.231397459165154,2008404.0,0.13037588652482832,81032.26400000349
4497,2.5657894736842106,549900.0,0.09358820921986959,20057.82500000245
4498,3.144387755102041,3475932.0,0.11312322695035539,125050.94000000086
4499,3.689028734267395,17522916.0,0.12845257092178422,610150.7394990424
4500,3.7618384401114207,1523364.0,0.12428213652481665,50328.29974999755
4501,2.771714922048998,1403796.0,0.08471985815602016,42908.23599999584
4502,2.115595075239398,1744452.0,0.09413054078016482,77617.03175001894
4503,2.975177304964539,473196.0,0.1139933510638293,18130.414499999923
4504,2.5193236714975846,588252.0,0.08624534574468636,20137.943250001284
4505,2.8167701863354035,511548.0,0.0798100620567324,14494.145749999057
4506,3.383408071748879,4255380.0,0.1130755762411579,142217.4137500291
4507,1.89,106596.0,0.13693107269503424,7722.91249999993
4508,3.4945375091041515,5412144.0,0.12911281028362898,199962.6902499087
4509,3.3115423901940755,3656976.0,0.08661968085105927,95655.15299999496
4510,2.693548387096774,188376.0,0.08251728723404547,5770.929000000204
4511,2.6216216216216215,547080.0,0.10016245567373944,20901.901249995946
4512,2.1156462585034013,350808.0,0.1029002659574451,17062.510499999717
4513,3.036231884057971,236316.0,0.0860097517730482,6694.310999999888
4514,1.8423076923076922,270156.0,0.104326684397163,15298.464999999982
4515,3.767058823529412,1805928.0,0.13947739361699113,66865.46249998554
4516,2.2785977859778597,696540.0,0.11562145390070244,35344.09099999793
4517,3.3950819672131147,1168044.0,0.11272916666662762,38783.34249998657
4518,2.914656771799629,1772088.0,0.10151839539005333,61722.372249989305
4519,3.3481739844070577,9203916.0,0.10223559397150166,281039.1047496439
4520,2.6925996204933584,1600632.0,0.08883333333335776,52807.50800001452
4521,3.110169491525424,620964.0,0.14092641843973003,28136.80500000274
4522,3.2533333333333334,550464.0,0.07469060283687572,12637.64999999937
4523,3.6338912133891212,1959336.0,0.12648359929079914,68197.93300001025
4524,2.9423676012461057,1065396.0,0.09191954787233725,33282.96524999885
4525,2.827067669172932,424128.0,0.10153390957447234,15232.523250000639
4526,2.496376811594203,2720172.0,0.10680296985823803,116377.64250008935
4527,2.264516129032258,395928.0,0.1174514627659532,20535.213749999257
4528,3.0,186120.0,0.1020658244680852,6332.163750000005
4529,3.668429003021148,2739348.0,0.10428368794329486,77872.38400002423
4530,3.037878787878788,226164.0,0.12095988475177183,9005.221499999909
4531,2.8466796875,3288120.0,0.1023794326241899,118255.61600008828
4532,2.8509615384615383,1337808.0,0.09657690602837923,45318.5200000049
4533,3.4547852298417485,5171316.0,0.1207125443262462,180689.29625000758
4534,3.246124031007752,944700.0,0.07828125000000827,22781.722500002405
4535,3.7306949806949805,4359720.0,0.10067132092195438,117645.31099996327
4536,3.35,188940.0,0.09505695921985803,5361.212499999993
4537,3.701720841300191,2183808.0,0.11284419326236375,66571.75474997192
4538,3.28125,177660.0,0.10020633865248348,5425.572000000066
4540,2.4153225806451615,337836.0,0.09487699468084357,13270.63499999895
4541,3.213675213675214,2968896.0,0.12005562943257486,110911.2322499545
4542,2.7244897959183674,150588.0,0.11029587765957338,6096.27374999994
4543,3.298932384341637,1045656.0,0.11150177304965324,35342.49400000249
4544,2.5571519795657727,4517076.0,0.08243085106380331,145609.81199995324
4545,3.211422295442065,13193088.0,0.11085128546147151,455396.5905019662
4546,3.9419672131147543,6780972.0,0.15912477836876082,273726.44374994235
4547,3.161111111111111,320916.0,0.12360261524822694,12548.137499999999
4548,2.6052631578947367,167508.0,0.07503235815602961,4824.28050000008
4550,2.6951219512195124,249288.0,0.09857845744680346,9118.112999999534
4552,3.474402730375427,2296608.0,0.1070882092198388,70786.16299998721
4553,3.6305613305613305,9849132.0,0.14237145390077213,386230.97500017064
4555,3.8146341463414632,1764192.0,0.1303286790780244,60274.407500004716
4556,2.8679245283018866,171456.0,0.13056139184397794,7805.4822500003775
4557,3.4529675251959686,3478188.0,0.1356269946807918,136617.61424994032
4558,2.8374325134973004,10670880.0,0.10473138297856194,393868.75799939275
4559,2.539772727272727,1008432.0,0.08788408687941658,34894.90399999363
4560,2.463235294117647,377880.0,0.09637610815602296,14784.86599999917
4561,2.9375,768732.0,0.10252083333331946,26829.29199999637
4562,3.495664739884393,1364316.0,0.12239516843973539,47769.36550000744
4563,2.5997552019583843,2395872.0,0.0990183953900248,91252.9767499575
4564,3.2488284910965324,3910212.0,0.1146276595745402,137963.1000000868
4565,2.3910034602076125,1558896.0,0.09675132978724714,63080.31900000854
4566,2.051851851851852,624912.0,0.1037748226950234,31605.659999996325
4567,1.9423076923076923,398748.0,0.08921010638297636,18314.477999999515
4568,2.975165562913907,1013508.0,0.09154765070922498,31186.256500001742
4569,2.4586466165413534,368856.0,0.07902149822695635,11855.121250000899
4570,3.3211805555555554,1078932.0,0.11161236702126089,36258.839999994896
4571,3.387918567137613,34352112.0,0.14516533687957756,1471917.2885014697
4572,3.117252931323283,4198416.0,0.11734884751775998,158049.18300003972
4573,3.129120879120879,642396.0,0.11034485815601695,22653.357999997657
4574,3.032,1282536.0,0.11974002659569093,50650.03124997726
4575,3.2426470588235294,248724.0,0.10943129432623726,8393.817999999703
4576,2.0,189504.0,0.10715957446808824,10153.584000000297
4577,3.3707940780619112,2825076.0,0.12816666666670115,107416.9960000289
4578,3.245939675174014,1578072.0,0.08420301418441171,40936.811000007074
4579,2.69672131147541,185556.0,0.0857109929078001,5897.601999999909
4580,2.3241379310344827,1520544.0,0.11068528368794561,72414.74000000153
4581,3.1975806451612905,447252.0,0.08936391843972005,12499.510000000524
4582,2.54375,229548.0,0.08444769503545604,7620.559999999554
4583,2.9782608695652173,309072.0,0.09694835992907881,10060.913000000082
4584,2.744047619047619,780012.0,0.07945789007092663,22586.38200000132
4585,3.2166301969365425,1658160.0,0.09827304964537548,50659.36399999248
4586,3.4873949579831933,468120.0,0.12738984929079103,17099.79425000146
4587,2.7398785425101213,4580244.0,0.09488896276598315,158625.49950004296
4588,2.2653846153846153,332196.0,0.08011702127660027,11748.360000000663
4589,3.1901840490797544,1759680.0,0.10343373226951096,57053.219250004084
