ss_promo_sk,avg(ss_wholesale_cost),avg(ss_list_price),sum(ss_wholesale_cost),sum(ss_list_price)
392.0,50.50108596323448,75.75164405342383,475265.7199999997,714641.0100000004
393.0,50.09456871734721,74.95705350494634,469836.95999999944,704671.2600000006
394.0,50.35884259259259,75.61134758665365,467732.92999999993,700236.6899999995
395.0,49.905708799999964,74.83856043603714,467866.01999999967,700264.4099999996
396.0,50.88370406293786,76.6092025862069,472149.89000000036,710933.4
397.0,50.58827672545165,75.97696765058268,464703.90999999887,697544.5399999996
398.0,50.55409421841539,75.85237881219898,472175.23999999976,708840.4799999995
399.0,50.45432770414708,75.8011500160617,472050.6900000001,707906.9400000002
400.0,50.04656127736068,74.82457924189637,473290.32999999996,708663.5900000005
401.0,50.79042250485019,76.13679948309286,471233.5400000001,707006.3200000003
402.0,50.1858759321301,75.37643304535634,464369.90999999986,697985.7699999997
403.0,50.24285972947066,75.3726412474635,471730.21,705714.0400000007
404.0,49.834087552178104,74.4561366552609,465599.88,696313.79
405.0,50.69306996060059,75.87445485519592,476058.6200000001,712612.8800000001
406.0,50.48896110930561,75.84754997827035,466063.6000000001,698100.8500000003
407.0,50.146773747473745,74.91347201532233,471429.82000000065,704036.8099999992
408.0,50.33239639835104,75.34063029776138,463964.02999999985,693284.4800000002
409.0,50.46269771903646,75.78368353756,473441.0300000001,711229.8700000006
410.0,50.66327635936329,75.89258339550254,474258.92999999976,712100.1100000003
411.0,50.60569278066363,76.2683248623464,477363.50000000006,720278.0599999995
412.0,50.58003416978113,75.60321260180028,473682.02000000025,705529.1800000002
413.0,50.71981162540366,76.19039762931033,471187.05,707046.8899999998
414.0,50.834645175018636,76.05263561760631,477794.83000000013,713601.88
415.0,50.48244838078678,75.76855531453363,464539.48999999993,698586.0800000001
416.0,50.41884053367218,75.31533559178487,476155.5300000001,711428.6599999999
417.0,50.49620202673566,75.66563652042687,468402.76999999996,701950.1100000001
418.0,50.63213717480111,75.87134543111782,470980.1399999999,706589.8400000002
419.0,50.170235356762525,75.26033195020752,471098.5100000001,707371.8600000005
420.0,50.28889080150621,75.8147788275714,467435.2400000002,706138.85
421.0,50.56008497364742,75.72847779446467,470057.11000000004,705940.8699999996
422.0,50.24449529512405,75.58076148655884,469886.5200000001,705697.57
423.0,50.45475743855113,75.9871774714624,468018.33000000025,705616.9299999999
424.0,50.70677468797897,76.0022295153703,463155.67999999993,694736.3799999999
425.0,51.21336805928472,76.71305319720575,476847.67,713814.9599999995
426.0,50.15747777658777,75.29526655202068,468320.37,700547.1600000004
427.0,50.02106322143389,75.36414063327331,472348.90000000026,711663.5799999998
428.0,50.288197300771245,75.42457075572688,469490.61000000034,704616.3400000004
429.0,50.41486633340579,75.23078872932986,463917.6000000001,691521.41
430.0,50.35976981822094,75.45148785207483,468194.7800000001,701849.7400000001
431.0,50.697894567317974,76.1249234393404,472200.1899999996,710930.66
432.0,50.17873171256455,75.43076237517442,466461.49000000005,702486.6899999995
433.0,51.06380809595202,76.33856011133705,476833.83999999997,713078.4899999994
434.0,50.49302333047948,75.69385562814612,471806.8100000003,706753.5300000004
435.0,50.559568152593215,76.00802184855948,471821.8899999999,709686.8999999999
436.0,50.29377118186727,75.30173095623987,465971.79000000027,696917.5199999999
437.0,50.84785288701117,76.43628260869568,469376.53000000014,703213.8000000003
438.0,50.49283651196122,75.75315585993596,458020.52000000025,685793.3200000002
439.0,49.91819445941572,75.08398816568052,463091.0899999997,697905.6700000005
440.0,50.54119783944076,75.75011742304027,477209.9899999997,716065.8599999996
441.0,50.36301321301967,75.53808624758638,468829.2900000001,704166.0400000003
442.0,50.672801126516454,76.22932674557502,467811.29999999993,701995.8700000003
443.0,50.80123328380396,76.16180573248404,478649.2200000009,717444.2099999997
444.0,50.258601929120985,75.36772613747424,463736.11999999936,694061.3900000002
445.0,50.64029265658744,75.96360155743021,468929.1099999997,702359.4599999997
446.0,50.476575153699336,75.46787653797206,476196.00999999954,711511.1400000006
447.0,50.45669419714684,75.86677156051984,470407.75999999995,706395.5100000002
448.0,50.48644686706182,75.67287364850542,476995.95000000007,713897.8900000001
449.0,50.13939757756053,75.44633351092176,471912.0099999997,708063.8400000007
450.0,50.83025613430904,76.18430047352555,472314.7399999996,707904.5199999994
451.0,49.936031712248585,74.74967014258353,469248.88999999996,702497.4
452.0,50.57919926913157,75.88117319034846,470588.87000000017,707591.9399999995
453.0,50.376495276942876,75.51999570861491,469307.4299999998,703921.8799999997
454.0,50.28885030198451,75.18265458077052,466278.2200000004,696717.6600000004
455.0,50.62105580853541,75.99358588534498,478014.6299999999,717151.4700000006
456.0,50.62347750865057,75.84849669663163,468165.9200000005,700309.1699999998
457.0,50.72074174044484,76.05939053382318,469775.5100000001,703853.5999999996
458.0,50.498560830860534,75.88038278019305,476504.42,715627.8900000006
459.0,50.40369544338916,75.43050149381132,472333.0299999998,706934.6599999997
460.0,50.3524296232135,75.21459646842166,465055.0399999999,694305.9400000003
461.0,50.50514261478101,75.53491198303281,476313.99999999965,712294.2199999994
462.0,50.89382684535204,76.43442373242438,478503.7599999999,717566.3700000001
463.0,50.72671298260503,76.18286032217041,478251.45000000024,718861.47
464.0,50.42523757982466,75.8551119281929,465878.77,701432.2199999997
465.0,50.26902109075418,75.24666631061746,471925.57000000024,704459.2900000006
466.0,50.46482854693529,75.6507153550043,470937.7800000001,707485.4900000002
467.0,50.34423752559545,75.33561919170093,467144.1800000002,697155.8200000004
468.0,50.654203053272205,75.95720835999147,474477.92000000074,712326.7
469.0,50.747297124600664,76.12991684434968,476517.1200000002,714098.62
470.0,50.285487804878024,75.16063136456215,470068.73999999976,701173.5300000003
471.0,50.85127055306425,75.87037524053883,476272.9999999998,709691.4900000002
472.0,50.10436034463954,75.24406709508769,459406.87999999995,690815.78
473.0,50.84434861214505,76.09750266127317,478089.40999999986,714859.9400000002
474.0,50.83436981051734,76.04852551783048,477538.0699999999,712270.4900000003
475.0,50.73303577325264,76.08001754770791,460909.63000000024,693697.6000000007
476.0,50.81836789513265,76.2489120171674,472966.5499999996,710639.8600000001
477.0,50.631397455251275,75.52155716446947,469555.5800000003,698876.4900000005
478.0,50.53467197246716,76.12924712705404,469871.37999999966,708839.4200000002
479.0,50.45644123580002,75.95459427966102,475249.2200000004,717011.37
480.0,50.407987619461366,75.54101700422397,464156.75000000023,697470.21
481.0,50.42795537831426,75.753773402195,467870.5699999997,704055.5700000003
482.0,50.387408474757194,75.39063548008117,472079.6300000002,705882.52
483.0,50.245758923842835,75.38930870209614,474370.2100000002,712127.4100000001
484.0,50.75234033433345,76.05375858369109,473620.83999999973,708821.030000001
485.0,50.702024063032376,76.11389610389612,476193.4100000001,715013.9400000002
486.0,50.080639312977056,75.28516355140182,472360.58999999956,708885.0999999996
487.0,50.169304678998905,75.35151765344918,461055.9099999999,693610.7199999997
488.0,50.02872145626886,74.82790795430047,464466.6500000001,694253.3299999997
489.0,50.310421210177445,75.61411947328979,470603.6799999998,706311.49
490.0,49.98359154181277,75.03077477477478,470395.57999999996,707915.3600000001
491.0,50.5784749920017,76.08843433805511,474274.3599999999,714394.3099999995
492.0,50.68172253460202,76.1274808418781,468704.5699999994,705321.1100000006
493.0,50.33872212239717,75.35766818037807,476254.6499999997,713561.7599999999
494.0,50.655113844825735,75.84869166936099,469420.94000000006,703800.0100000006
495.0,50.33759680724841,75.62998595960684,466679.86,700258.0399999997
496.0,50.272136580201135,75.43008797032333,474820.3299999997,711682.8800000006
497.0,50.81658688419018,76.06672326706071,473458.1399999999,707800.8599999999
498.0,50.90870493562233,76.35237538857324,474469.1300000001,712291.3099999997
499.0,50.2410002160293,75.65365465757864,465131.17999999924,699266.7299999994
500.0,50.47326321467099,75.64350535540406,467887.15000000014,699172.9199999997
